Name,Rating,Reviews,Price,Location,ReviewsData
Nonstop Sushi & Sake Bar Marina Del Rey,4.5,81,N/A,"{'address1': '4025 Del Rey Ave', 'address2': '', 'address3': None, 'city': 'Marina Del Rey', 'zip_code': '90292', 'country': 'US', 'state': 'CA', 'display_address': ['4025 Del Rey Ave', 'Marina Del Rey, CA 90292']}","['I love this place!!! The restaurant is beautiful and the food was delish. I called to make a reservation for our first time and it so paid off because the...', 'Great new sushi spot in town! \n\nFish was so fresh and the service was amazing! Friendly chef and staff made the experience 10/10. Ambiance is great...', 'May 8, 2023 Delicious & Full of Surprises: Nonstop Sushi brings the heat with presentation & mouthwatering flavors, as well as beautiful decor! They...']"
Kinari,4.5,173,$$,"{'address1': '801 N Fairfax Ave', 'address2': 'Ste 107', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['801 N Fairfax Ave', 'Ste 107', 'Los Angeles, CA 90046']}","['I recently visited Kinari based on the glowing reviews I read online, and I have to say, I was not disappointed! As a huge fan of miso ramen, I had to try...', 'I came here with a friend for dinner on a Friday night. We decided to both get the aburi sushi combo special. \n\nFrom the time we sat down to the time the...', ""I can't say anything about the interior as I had mine delivered. \n\nMaybe it's because it's Mother's Day, or maybe not. I was not impressed with this place....""]"
Kanpai Japanese Sushi Bar & Grill,4.0,1609,$$$$,"{'address1': '8325 Lincoln Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['8325 Lincoln Blvd', 'Los Angeles, CA 90045']}","['More of a 4.5 stars. We were lucky because my brother had a restaurant.com coupon to use. \n\nThe star of the show  was definitely the sushi. Most of the...', ""Went here on a date. The sushi was so fresh and delicious. The service was a bit slow, but that's to be expected since it was later in the evening. Also,..."", 'Such delicious sushi in an easy, casual spot right by the airport. We went twice in our three-day trip from NY. Would come here all the time if I lived...']"
KazuNori  | The Original Hand Roll Bar,4.5,3316,$$,"{'address1': '421 S Main St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['421 S Main St', 'Los Angeles, CA 90013']}","[""Simple and Sweet\n\nThey are the sister restaurant to Sugarfish and imo it's far better than sugar fish. They specifically do handrolls but man are they good!..."", ""The lines are hit or miss, you just have to time it right. About 20 guests can sit on the counter comfortably. It's like a big family style eating..."", 'Happy Accident\n\nI was just passing through, looking for a quick seafood-oriented bite for a late lunch - so glad our paths crossed\n\nthis place serves solid...']"
Takuma,4.5,484,$$,"{'address1': '2627 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90403', 'country': 'US', 'state': 'CA', 'display_address': ['2627 Wilshire Blvd', 'Santa Monica, CA 90403']}","['Was not expecting this hole in the wall spot to be as good as it was! Great Santa Monica option for Asian food. \n\nWe got bento boxes to go and were all so...', 'Food was alright. Overpriced, and honestly tasted ok.\n\nOur friends are vegetarian and had to bring food to the restaurant to accommodate for their diet....', 'This is kind of a little hole in the wall place that we decided to try because we were in the area and felt like eating Japanese food. According to their...']"
Sushi Hon,4.5,333,$$,"{'address1': '3929 W Olympic Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90019', 'country': 'US', 'state': 'CA', 'display_address': ['3929 W Olympic Blvd', 'Los Angeles, CA 90019']}","['PLEASE GET THE CARBONARA UDON IT WAS ABSOLUTELY DELICIOUS!! My friend and I came around 9pm on Saturday night and there was about three other parties. We...', 'Great neighborhood sushi spot that I only recently discovered. \nCame for dinner one weekend evening and we were seated right away and had our drinks...', ""If you're in the mood for some delicious sushi and friendly service, Sushi Hon is the spot for you. On a busy Valentine's Day evening, they managed to...""]"
Kagura El Segundo,4.5,527,$$,"{'address1': '403 Main St', 'address2': '', 'address3': '', 'city': 'El Segundo', 'zip_code': '90245', 'country': 'US', 'state': 'CA', 'display_address': ['403 Main St', 'El Segundo, CA 90245']}","['A Culinary Journey of Authentic Japanese Delights!\n\nKagura El Segundo is a hidden treasure that transports you to the heart of Japan through its...', 'My experience visiting a Japanese sushi restaurant was incredible. The menu was rich and varied, and all of the dishes I ordered were amazing.\n\nThe sushi...', 'Had this yesterday for lunch and going back tonight for happy hour. Nice looking aesthetically and the quality was top notch. Service was attentive and...']"
Hiko Sushi,4.0,410,$$$,"{'address1': '11275 National Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90064', 'country': 'US', 'state': 'CA', 'display_address': ['11275 National Blvd', 'Los Angeles, CA 90064']}","['This a very small, so called hole in the wall. Old Japanese man behind sushi bar and his old lady right on his side and they producing freshest sushi you...', 'The sushi was. Absolutely. Delicious. Even on a random Monday night, it was incredibly fresh and had so much flavor. I especially loved the uni and the...', ""Who knew there's a little Japanese sushi gem in the middle of a quiet plaza near the 405 freeway exit? We've been living here for the past 6 years and never...""]"
Kabosu,4.0,611,$$,"{'address1': '10155 Riverside Dr', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '91602', 'country': 'US', 'state': 'CA', 'display_address': ['10155 Riverside Dr', 'Los Angeles, CA 91602']}","['I love this place! Hands down one of the best sushi spots in LA. Small clean, BUSY but they have outdoor seating in the beautiful neighborhood.\n\nEverything...', ""We go here often.   I want to say once a week.  Or the latest once ever 2 weeks.   My wife's favorite sushi place.   As far as honest rating goes.  I don't..."", 'Dont know how this place is only 4 stars!!! If i could i would leave a 10 star review, food was absolutely delicious and to top it off service was great as...']"
Yuko Kitchen Miracle Mile,4.5,1879,$$,"{'address1': '5484 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['5484 Wilshire Blvd', 'Los Angeles, CA 90036']}","['(Miricle Mile location) this has been one of my favorite places since I first stumbled upon it. I have since tried multiple different items on their menu,...', 'Coming here for dinner with friends was such a fun and warming experience! This is a small unassuming restaurant with very comforting vibes-- we came around...', 'I had high hopes for Yuko Kitchen since it had such good reviews on Yelp! I love Japanese food and everything plants so this had been on my list of places...']"
Sushi Miyagi,5.0,102,$$$$,"{'address1': '150 S Barrington Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90049', 'country': 'US', 'state': 'CA', 'display_address': ['150 S Barrington Ave', 'Los Angeles, CA 90049']}","[""Wow wow wow. Words cannot describe how wonderful it was to have another omakase at Sushi Miyagi!!! By far the best omakase I've ever had!!! \nSushi Miyagi..."", 'I was able to come here for lunch on a Saturday and was amazed at the customer service and dedication to craft. There were 4 people total (could fit 6 max)...', 'We came here as a result of intense Yelp searching as this establishment was not rated in the Michelin guide. While not at the level of various...']"
n/naka,4.5,905,$$$$,"{'address1': '3455 Overland Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3455 Overland Ave', 'Los Angeles, CA 90034']}","['I came here on a Saturday night with reservations at their website. There is no obvious sign outside the restaurant but we found it nonetheless. Although we...', ""One star for service, the other for presentation.\nTwo empty stars - because of the taste.\nWith most dishes - I was relieved that they were small so I don't..."", ""Best value Michelin in LA (1)\nThis season's menu is here!\nI have recommended it many times\nLA is the most Michelin-deserving restaurant\nIn fact, I think it...""]"
Minori Sushi,4.0,355,$$,"{'address1': '1170 S Robertson Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90035', 'country': 'US', 'state': 'CA', 'display_address': ['1170 S Robertson Blvd', 'Los Angeles, CA 90035']}","[""What a serious hidden gem.  If you pass by Minori, you wouldn't bat an eye.  It's a quaint little mom and pop shop, that is nothing extravagant, but the..."", ""First time trying Minori and it won't be my last! I'm glad their chicken in the chicken teriyaki is white meat (I've found that so many other places with..."", 'Minori sushi is one of my favorite sushi places in the city. I love to eat here alone, with friends, and frequently order takeout. Fast service and...']"
Sushi Tama,4.5,179,N/A,"{'address1': '116 North Robertson Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['116 North Robertson Blvd', 'Los Angeles, CA 90048']}","[""Wow. Every time I eat something here my mouth takes a quick trip to heaven before coming back down to report it's findings with a quiver. Chef Yoshimoto is..."", 'What a treasure!\n\nThis place is much more elegant and sleek than I had originally imagined! The service, aesthetic, and quality of this place is absolutely...', ""Happy to go there , it's always constant.\ngreat Japanese food, well prepared .\nThe host are always great and knows the food and menu\nthank you""]"
Ichijiku Sushi,4.0,93,$$,"{'address1': '5629 1/2 N Figueroa St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90042', 'country': 'US', 'state': 'CA', 'display_address': ['5629 1/2 N Figueroa St', 'Los Angeles, CA 90042']}","['Loved the ambiance and food was amazing! Great date night spot! Service was good too :)', 'Chaos was in the air the minute we walked in. Things were getting spilled, customers were loudly asking for refills, vagrants were roaming the restaurant...', ""Came here around 8ish and we sat outside in the back ... mind you the entrance in back is only accessible if you park in back ...it's tricky to find ......""]"
Kura Revolving Sushi Bar,3.5,1120,$$,"{'address1': '2130 Sawtelle Blvd', 'address2': 'Unit 111', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['2130 Sawtelle Blvd', 'Unit 111', 'Los Angeles, CA 90025']}","[""This 5-stars is strictly from entertainment and service perspective. If you're looking for 5-star sushi or foods, look elsewhere. I would give the foods 3..."", 'Food is decent - some dishes better than others. It is for sure fast! Think of it as the fast food of sushi. \nThe staff has always been nice, but a lot of...', ""I can't believe after many years of praising this place that I'm now writing this. The pandemic and the following inflation period has not been good to this...""]"
Kabuki Japanese Restaurant,3.5,985,$$,"{'address1': '6081 Center Dr', 'address2': 'Ste 203', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['6081 Center Dr', 'Ste 203', 'Los Angeles, CA 90045']}","['Kabuki is good for either dining in or take-out.\nMy go-to for sushi in the area. The Sunkissed roll is my favorite roll.\n\nBy checking in on Yelp, we got our...', 'Decided to spend our money at this kabuki\nThe hostess dude said give me 5 min after just sitting down another party of 2\nMany many  tables available\nWe left...', 'The taste is mediocre. Ordered 2 rolls and a sea weed salad. The salad is not very good for the vegetables is really old. And the spider roll tasted not...']"
Fiish Sushi,4.0,119,N/A,"{'address1': '8820 Washington Blvd', 'address2': 'Shop 101', 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['8820 Washington Blvd', 'Shop 101', 'Culver City, CA 90232']}","['3 reasons why to try Fiish Los Angeles:\n\n1. Excellent attentive service - Friendly staff & the food came out within minutes of ordering! \n2. Beautiful...', 'Quality is good not great. Ambience is so nice but food should really match the ambience and price.  \n\nWe shared the crispy rice and the spicy tuna was not...', 'Food: Good. Got the big fish and it was definitely filling. The garlic edamame was a little too spicy. Also needed our own water pitcher bc the glasses were...']"
